"Datum Beginn";"Datum Ende";"Wochentag";"Beginn";"Ende";"Raum";"Ereignis";"Fach";"Dozent";"Bereich";"Standort";"ID"
"20.11.2023";"20.11.2023";"Mo";"08:50";"09:35";"ZL O4.12";"MP MPP 2208 A 03";"ÜK Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"935322"
"20.11.2023";"20.11.2023";"Mo";"09:50";"10:35";"ZL O4.12";"MP MPP 2208 A 03";"ÜK Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"935324"
"20.11.2023";"20.11.2023";"Mo";"10:40";"11:25";"ZL O4.12";"MP MPP 2208 A 03";"ÜK Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"935326"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"ZL O4.18";"MP MPP 2208 A 03";"ÜK Labordiagnostik";"Linda Handschuh";"JME";"Lagerstrasse 45";"935420"
"23.11.2023";"23.11.2023";"Do";"11:30";"12:15";"ZL O4.18";"MP MPP 2208 A 03";"ÜK Labordiagnostik";"Linda Handschuh";"JME";"Lagerstrasse 45";"935422"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"ZL O4.14";"MP MPP 2208 A 03";"ÜK Sprechstundenassistenz";"Florence Debrunner";"JME";"Lagerstrasse 45";"935478"
"21.11.2023";"21.11.2023";"Di";"12:20";"13:05";"ZL O1.06";"MP MPP 2208 A 03";"Labor";"Linda Handschuh";"JME";"Lagerstrasse 45";"935518"
"20.11.2023";"20.11.2023";"Mo";"11:30";"12:15";"ZL O4.05";"MP MPP 2208 A 03";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"935556"
"21.11.2023";"21.11.2023";"Di";"14:00";"14:45";"ZL O1.08";"MP MPP 2208 A 03";"Medizinische Korrespondenz";"Stephanie Gschwind";"JME";"Lagerstrasse 45";"935618"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"ZL O1.08";"MP MPP 2208 A 03";"Medizinische Korrespondenz";"Stephanie Gschwind";"JME";"Lagerstrasse 45";"935620"
"21.11.2023";"21.11.2023";"Di";"15:50";"16:35";"ZL O1.08";"MP MPP 2208 A 03";"Sozialversicherungen & TARMED";"Stephanie Gschwind";"JME";"Lagerstrasse 45";"935674"
"21.11.2023";"21.11.2023";"Di";"16:40";"17:25";"ZL O1.08";"MP MPP 2208 A 03";"Sozialversicherungen & TARMED";"Stephanie Gschwind";"JME";"Lagerstrasse 45";"935676"
"21.11.2023";"21.11.2023";"Di";"08:50";"09:35";"206";"MP MPP 2208 A 03";"Pathologie";"Gion Arco Brunner";"JME";"Lagerstrasse 102";"935738"
"21.11.2023";"21.11.2023";"Di";"09:50";"10:35";"206";"MP MPP 2208 A 03";"Pathologie";"Gion Arco Brunner";"JME";"Lagerstrasse 102";"935740"
"21.11.2023";"21.11.2023";"Di";"13:10";"13:55";"ZL O1.06";"MP MPP 2208 A 03";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Stephanie Gschwind";"JME";"Lagerstrasse 45";"935796"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"301";"MP MPP 2208 A 03";"Pharmakologie";"Alexander Sach";"JME";"Lagerstrasse 102";"935854"
"20.11.2023";"20.11.2023";"Mo";"14:00";"14:45";"301";"MP MPP 2208 A 03";"Pharmakologie";"Alexander Sach";"JME";"Lagerstrasse 102";"935856"
"17.11.2023";"17.11.2023";"Fr";"08:00";"08:45";"ZL O1.01";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 45";"935996"
"17.11.2023";"17.11.2023";"Fr";"08:50";"09:35";"ZL O1.01";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 45";"935998"
"23.11.2023";"23.11.2023";"Do";"13:10";"13:55";"307a";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 102";"936000"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"307a";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 102";"936002"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"307a";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 102";"936004"
"24.11.2023";"24.11.2023";"Fr";"08:00";"08:45";"ZL O1.01";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 45";"936006"
"24.11.2023";"24.11.2023";"Fr";"08:50";"09:35";"ZL O1.01";"MP MPP 2208 A 03";"Allgemeinbildung";"Ueli Buchmann";"JME";"Lagerstrasse 45";"936008"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"ZL O4.18";"MP MPP 2208 A 03";"ÜK Labordiagnostik";"Linda Handschuh";"JME";"Lagerstrasse 45";"936134"
"23.11.2023";"23.11.2023";"Do";"09:50";"10:35";"ZL O4.18";"MP MPP 2208 A 03";"ÜK Labordiagnostik";"Linda Handschuh";"JME";"Lagerstrasse 45";"936136"
"23.11.2023";"23.11.2023";"Do";"11:30";"12:15";"ZL O4.14";"MP MPP 2208 A 03";"ÜK Sprechstundenassistenz";"Florence Debrunner";"JME";"Lagerstrasse 45";"936192"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O4.12";"MP MPP 2208 A 03";"ÜK Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"936276"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O4.12";"MP MPP 2208 A 03";"ÜK Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"936278"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O4.12";"MP MPP 2208 A 03";"ÜK Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"936280"
"17.11.2023";"17.11.2023";"Fr";"11:30";"12:15";"GYM";"MP MPP 2208 A 03";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"936370"
"17.11.2023";"17.11.2023";"Fr";"12:20";"13:05";"GYM";"MP MPP 2208 A 03";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"936372"
"24.11.2023";"24.11.2023";"Fr";"11:30";"12:15";"GYM";"MP MPP 2208 A 03";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"936374"
"24.11.2023";"24.11.2023";"Fr";"12:20";"13:05";"GYM";"MP MPP 2208 A 03";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"936376"
"17.11.2023";"17.11.2023";"Fr";"09:50";"10:35";"ZL O1.01";"MP MPP 2208 A 03";"Praktikumsbetreuung";"Jessica Weidmann";"JME";"Lagerstrasse 45";"936430"
"24.11.2023";"24.11.2023";"Fr";"09:50";"10:35";"ZL O1.01";"MP MPP 2208 A 03";"Praktikumsbetreuung";"Jessica Weidmann";"JME";"Lagerstrasse 45";"936432"
"21.11.2023";"21.11.2023";"Di";"10:40";"11:25";"206";"MP MPP 2208 A 03";"Therapeutik";"Michèle Kägi";"JME";"Lagerstrasse 102";"936460"
"23.11.2023";"23.11.2023";"Do";"08:50";"09:35";"ZL O4.14";"MP MPP 2208 A 03";"ÜK Therapeutik";"Florence Debrunner";"JME";"Lagerstrasse 45";"936492"
"23.11.2023";"23.11.2023";"Do";"10:40";"11:25";"ZL O4.14";"MP MPP 2208 A 03";"ÜK Therapeutik";"Florence Debrunner";"JME";"Lagerstrasse 45";"936532"
"22.11.2023";"22.11.2023";"Mi";"11:30";"12:15";"ZL O1.01";"MP MPA 2208 A 03";"Labor";"Roberto De Marco";"JME";"Lagerstrasse 45";"936572"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O1.01";"MP MPA 2208 A 03";"Pathologie";"Julia Kündig";"JME";"Lagerstrasse 45";"936634"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O1.01";"MP MPA 2208 A 03";"Pathologie";"Julia Kündig";"JME";"Lagerstrasse 45";"936636"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O1.01";"MP MPA 2208 A 03";"Pharmakologie";"Julia Kündig";"JME";"Lagerstrasse 45";"936692"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"ZL O1.01";"MP MPA 2208 A 03";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"936732"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O1.01";"MP MPA 2208 A 03";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 45";"936812"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O1.01";"MP MPA 2208 A 03";"Umgang mit Patienten & Beratung";"Fidan Ak";"JME";"Lagerstrasse 45";"936852"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"ZL O1.08";"MP MPA 2208 A 03";"Sozialversicherungen & TARMED";"Jessica Keller";"JME";"Lagerstrasse 45";"936890"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"ZL O1.08";"MP MPA 2208 A 03";"Sozialversicherungen & TARMED";"Jessica Keller";"JME";"Lagerstrasse 45";"936892"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O1.03";"MP MPA 2208 B 03";"Labor";"Roberto De Marco";"JME";"Lagerstrasse 45";"936932"
"20.11.2023";"20.11.2023";"Mo";"15:50";"16:35";"301";"MP MPA 2208 B 03";"Pathologie";"Julia Kündig";"JME";"Lagerstrasse 102";"936990"
"20.11.2023";"20.11.2023";"Mo";"16:40";"17:25";"301";"MP MPA 2208 B 03";"Pathologie";"Julia Kündig";"JME";"Lagerstrasse 102";"936992"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O1.03";"MP MPA 2208 B 03";"Bildgebende Diagnostik";"Daniela Amstutz";"JME";"Lagerstrasse 45";"937088"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"ZL O1.03";"MP MPA 2208 B 03";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 45";"937172"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"ZL O1.03";"MP MPA 2208 B 03";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 45";"937174"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O1.03";"MP MPA 2208 B 03";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 45";"937176"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O1.03";"MP MPA 2208 B 03";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 45";"937288"
"20.11.2023";"20.11.2023";"Mo";"15:00";"15:45";"301";"MP MPA 2208 B 03";"Umgang mit Patienten & Beratung";"Marianne Sigrist";"JME";"Lagerstrasse 102";"937326"
"20.11.2023";"20.11.2023";"Mo";"13:10";"13:55";"303";"MP MPA 2208 B 03";"Sozialversicherungen & TARMED";"Marianne Sigrist";"JME";"Lagerstrasse 102";"937360"
"20.11.2023";"20.11.2023";"Mo";"14:00";"14:45";"303";"MP MPA 2208 B 03";"Sozialversicherungen & TARMED";"Marianne Sigrist";"JME";"Lagerstrasse 102";"937362"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"GYM";"MP MPA 2208 B 03";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"937400"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"GYM";"MP MPA 2208 B 03";"Turnen und Sport / GYM";"Mariella Oswald";"JME";"Lagerstrasse 102";"937402"
"21.11.2023";"21.11.2023";"Di";"14:00";"14:45";"206";"MP MPA 2208 C 03";"Labor";"Linda Handschuh";"JME";"Lagerstrasse 102";"937442"
"21.11.2023";"21.11.2023";"Di";"15:00";"15:45";"206";"MP MPA 2208 C 03";"Pathologie";"Gion Arco Brunner";"JME";"Lagerstrasse 102";"937504"
"21.11.2023";"21.11.2023";"Di";"15:50";"16:35";"206";"MP MPA 2208 C 03";"Pathologie";"Gion Arco Brunner";"JME";"Lagerstrasse 102";"937506"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O1.05";"MP MPA 2208 C 03";"Pharmakologie";"Julia Kündig";"JME";"Lagerstrasse 45";"937562"
"21.11.2023";"21.11.2023";"Di";"12:20";"13:05";"206";"MP MPA 2208 C 03";"Bildgebende Diagnostik";"Cristina Alessandra Leder";"JME";"Lagerstrasse 102";"937602"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O1.05";"MP MPA 2208 C 03";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"937664"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O1.05";"MP MPA 2208 C 03";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"937666"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"ZL O1.05";"MP MPA 2208 C 03";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"937720"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O1.05";"MP MPA 2208 C 03";"Allgemeinbildung";"Markus Gehrig";"JME";"Lagerstrasse 45";"937722"
"22.11.2023";"22.11.2023";"Mi";"11:30";"12:15";"ZL O1.05";"MP MPA 2208 C 03";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Fidan Ak";"JME";"Lagerstrasse 45";"937802"
"21.11.2023";"21.11.2023";"Di";"13:10";"13:55";"206";"MP MPA 2208 C 03";"Umgang mit Patienten & Beratung";"Gülhan Bommer";"JME";"Lagerstrasse 102";"937842"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"ZL O1.08";"MP MPA 2208 C 03";"Sozialversicherungen & TARMED";"Jessica Keller";"JME";"Lagerstrasse 45";"937880"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O1.08";"MP MPA 2208 C 03";"Sozialversicherungen & TARMED";"Jessica Keller";"JME";"Lagerstrasse 45";"937882"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"206";"MP MPA 2208 D 03";"Labor";"Roberto De Marco";"JME";"Lagerstrasse 102";"934764"
"23.11.2023";"23.11.2023";"Do";"15:00";"15:45";"206";"MP MPA 2208 D 03";"Pathologie";"Julia Kündig";"JME";"Lagerstrasse 102";"934826"
"23.11.2023";"23.11.2023";"Do";"15:50";"16:35";"206";"MP MPA 2208 D 03";"Pathologie";"Julia Kündig";"JME";"Lagerstrasse 102";"934828"
"23.11.2023";"23.11.2023";"Do";"16:40";"17:25";"206";"MP MPA 2208 D 03";"Pharmakologie";"Julia Kündig";"JME";"Lagerstrasse 102";"934884"
"22.11.2023";"22.11.2023";"Mi";"11:30";"12:15";"ZL O1.06";"MP MPA 2208 D 03";"Bildgebende Diagnostik";"Nicole Pfister";"JME";"Lagerstrasse 45";"934924"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O1.06";"MP MPA 2208 D 03";"Allgemeinbildung";"Karin Baumann";"JME";"Lagerstrasse 45";"935008"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O1.06";"MP MPA 2208 D 03";"Allgemeinbildung";"Karin Baumann";"JME";"Lagerstrasse 45";"935010"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O1.06";"MP MPA 2208 D 03";"Allgemeinbildung";"Karin Baumann";"JME";"Lagerstrasse 45";"935012"
"23.11.2023";"23.11.2023";"Do";"14:00";"14:45";"206";"MP MPA 2208 D 03";"Praxisorganisation & Qualität & Materialbewirtschaftung";"Sandra Huber";"JME";"Lagerstrasse 102";"935124"
"23.11.2023";"23.11.2023";"Do";"13:10";"13:55";"206";"MP MPA 2208 D 03";"Umgang mit Patienten & Beratung";"Marianne Sigrist";"JME";"Lagerstrasse 102";"935164"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"GYM";"MP MPA 2208 D 03";"Turnen und Sport / GYM";"Domenik Meier";"JME";"Lagerstrasse 102";"935242"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"GYM";"MP MPA 2208 D 03";"Turnen und Sport / GYM";"Domenik Meier";"JME";"Lagerstrasse 102";"935244"
"22.11.2023";"22.11.2023";"Mi";"08:30";"16:30";"W.01";"WS JMDP 2305 2 /23";"Laterale Führung und Teamarbeit";"Felicitas Jucker";"WSAG";"Bern";"739168"
"23.11.2023";"23.11.2023";"Do";"08:30";"16:30";"W.01";"WS JMDP 2305 2 /23";"Changemanagement und Umgang mit Widerstand";"Susanne Wyss";"WSAG";"Bern";"739170"
"24.11.2023";"24.11.2023";"Fr";"08:30";"16:30";"W.01";"WS JMDP 2305 2 /23";"Konfliktmanagement";"Susanne Hurni";"WSAG";"Bern";"739171"
"20.11.2023";"20.11.2023";"Mo";"08:00";"09:35";"ZL O1.10";"Diverses JME 2023";"Klasse TPA 2108 A";"";"JME";"Lagerstrasse 45";"974752"
"23.11.2023";"23.11.2023";"Do";"08:50";"13:05";"ZL O1.10";"Diverses JME 2023";"MPA 2108 D & TPA 2108 C";"";"JME";"Lagerstrasse 45";"974762"
"23.11.2023";"23.11.2023";"Do";"14:00";"15:45";"ZL O1.10";"Diverses JME 2023";"Klasse TPA 2108 C";"";"JME";"Lagerstrasse 45";"974768"
"21.11.2023";"21.11.2023";"Di";"18:30";"22:00";"307a";"Diverses JME 2023";"Elternabend MPA";"";"JME";"Lagerstrasse 102";"977596"
"21.11.2023";"21.11.2023";"Di";"18:30";"22:00";"307b";"Diverses JME 2023";"Elternabend MPA";"";"JME";"Lagerstrasse 102";"977597"
"17.11.2023";"17.11.2023";"Fr";"11:30";"12:15";"408";"Diverses JME 2023";"MPA Klassensprechersitzung";"";"JME";"Lagerstrasse 102";"978810"
"17.11.2023";"17.11.2023";"Fr";"12:20";"13:05";"408";"Diverses JME 2023";"MPA Klassensprechersitzung";"";"JME";"Lagerstrasse 102";"978811"
"20.11.2023";"20.11.2023";"Mo";"18:30";"21:00";"207a";"Diverses JME 2023";"PK Sitzung MPA/TPA";"";"JME";"Lagerstrasse 102";"979574"
"22.11.2023";"22.11.2023";"Mi";"17:30";"19:00";"307a";"Diverses JME 2023";"FG-Leitungssitzung";"";"JME";"Lagerstrasse 102";"980358"
"23.11.2023";"23.11.2023";"Do";"08:15";"17:00";"ZL O4.12";"Diverses JME 2023";"TPA ÜK BM Lernende";"";"JME";"Lagerstrasse 45";"980498"
"24.11.2023";"24.11.2023";"Fr";"08:15";"12:15";"ZL O4.03";"TP TPU 2208 Gruppe 10 03";"ÜK Begleiten von tierärztliche Eingriffe";"Tanja Sommerer";"JME";"Lagerstrasse 45";"958452"
"24.11.2023";"24.11.2023";"Fr";"13:00";"17:00";"ZL O4.03";"TP TPU 2208 Gruppe 10 03";"ÜK Begleiten von tierärztliche Eingriffe";"Tanja Sommerer";"JME";"Lagerstrasse 45";"958454"
"24.11.2023";"24.11.2023";"Fr";"08:15";"12:15";"ZL O4.06";"TP TPU 2208 Gruppe 1 03";"ÜK Ausführen von tierspezifischen Behandlungen und Massnahmen";"Janine Sutter";"JME";"Lagerstrasse 45";"958468"
"24.11.2023";"24.11.2023";"Fr";"13:00";"17:00";"ZL O4.06";"TP TPU 2208 Gruppe 1 03";"ÜK Ausführen von tierspezifischen Behandlungen und Massnahmen";"Janine Sutter";"JME";"Lagerstrasse 45";"958470"
"23.11.2023";"23.11.2023";"Do";"08:15";"12:15";"ZL O4.10";"TP TPU 2208 Gruppe 3 03";"ÜK Begleiten von tierärztliche Eingriffe";"Barbara Fox";"JME";"Lagerstrasse 45";"958516"
"23.11.2023";"23.11.2023";"Do";"13:00";"17:00";"ZL O4.10";"TP TPU 2208 Gruppe 3 03";"ÜK Begleiten von tierärztliche Eingriffe";"Barbara Fox";"JME";"Lagerstrasse 45";"958518"
"17.11.2023";"17.11.2023";"Fr";"08:15";"12:15";"ZL O4.12";"TP TPU 2208 Gruppe 4 03";"ÜK Anfertigen von konventionellen Röngtenaufnahmen";"Nathalie Mayer";"JME";"Lagerstrasse 45";"958524"
"17.11.2023";"17.11.2023";"Fr";"13:00";"17:00";"ZL O4.12";"TP TPU 2208 Gruppe 4 03";"ÜK Anfertigen von konventionellen Röngtenaufnahmen";"Nathalie Mayer";"JME";"Lagerstrasse 45";"958526"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O4.01";"TP TPA 2208 B 03";"Begleiten von tierärztliche Eingriffe";"Tanja Tschigg";"JME";"Lagerstrasse 45";"942095"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"ZL O4.01";"TP TPA 2208 B 03";"Begleiten von tierärztliche Eingriffe";"Tanja Tschigg";"JME";"Lagerstrasse 45";"942097"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"ZL O4.05";"TP TPA 2208 B 03";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"942219"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"ZL O4.05";"TP TPA 2208 B 03";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"942221"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"GYM";"TP TPA 2208 B 03";"Turnen und Sport";"Mariella Oswald";"JME";"Lagerstrasse 102";"942275"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"GYM";"TP TPA 2208 B 03";"Turnen und Sport";"Mariella Oswald";"JME";"Lagerstrasse 102";"942277"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"ZL O4.01";"TP TPA 2208 B 03";"Betreuen von Kunden";"Tanja Tschigg";"JME";"Lagerstrasse 45";"942339"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O4.01";"TP TPA 2208 B 03";"Betreuen von Kunden";"Tanja Tschigg";"JME";"Lagerstrasse 45";"942341"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O4.03";"TP TPA 2208 C 03";"Betreun von Tieren";"Stéphanie Lisa von Burg";"JME";"Lagerstrasse 45";"969867"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"ZL O4.03";"TP TPA 2208 C 03";"Betreun von Tieren";"Stéphanie Lisa von Burg";"JME";"Lagerstrasse 45";"969887"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O4.06";"TP TPA 2208 C 03";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 45";"918147"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O4.06";"TP TPA 2208 C 03";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 45";"918149"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O4.06";"TP TPA 2208 C 03";"Allgemeinbildung";"Daniel Beyerlein";"JME";"Lagerstrasse 45";"918151"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"GYM";"TP TPA 2208 C 03";"Turnen und Sport";"Laura Seifert, Pascale Walser";"JME";"Lagerstrasse 102";"918221"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"GYM";"TP TPA 2208 C 03";"Turnen und Sport";"Laura Seifert, Pascale Walser";"JME";"Lagerstrasse 102";"918223"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"ZL O4.08";"TP TPA 2208 C 03";"Betreuen von Kunden";"Dorina Truniger";"JME";"Lagerstrasse 45";"918285"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O4.08";"TP TPA 2208 C 03";"Betreuen von Kunden";"Dorina Truniger";"JME";"Lagerstrasse 45";"918287"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O4.03";"TP TPA 2208 D 03";"Betreun von Tieren";"Stéphanie Lisa von Burg";"JME";"Lagerstrasse 45";"969908"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O4.03";"TP TPA 2208 D 03";"Betreun von Tieren";"Stéphanie Lisa von Burg";"JME";"Lagerstrasse 45";"969928"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"ZL O4.15";"TP TPA 2208 D 03";"Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"917181"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O4.15";"TP TPA 2208 D 03";"Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"917183"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"ZL O4.05";"TP TPA 2208 D 03";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"917245"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O4.05";"TP TPA 2208 D 03";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"917247"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O4.05";"TP TPA 2208 D 03";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"917301"
"22.11.2023";"22.11.2023";"Mi";"13:10";"13:55";"ZL O4.05";"TP TPA 2208 D 03";"Allgemeinbildung";"David Dörflinger";"JME";"Lagerstrasse 45";"917303"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"ZL O4.08";"TP TPA 2208 D 03";"Betreuen von Kunden";"Dorina Truniger";"JME";"Lagerstrasse 45";"917405"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"ZL O4.08";"TP TPA 2208 D 03";"Betreuen von Kunden";"Dorina Truniger";"JME";"Lagerstrasse 45";"917407"
"22.11.2023";"22.11.2023";"Mi";"08:00";"08:45";"ZL O4.03";"TP TPA 2208 E 03";"Betreun von Tieren";"Stéphanie Lisa von Burg";"JME";"Lagerstrasse 45";"969949"
"22.11.2023";"22.11.2023";"Mi";"08:50";"09:35";"ZL O4.03";"TP TPA 2208 E 03";"Betreun von Tieren";"Stéphanie Lisa von Burg";"JME";"Lagerstrasse 45";"969969"
"22.11.2023";"22.11.2023";"Mi";"09:50";"10:35";"ZL O4.15";"TP TPA 2208 E 03";"Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"917501"
"22.11.2023";"22.11.2023";"Mi";"10:40";"11:25";"ZL O4.15";"TP TPA 2208 E 03";"Ausführen von Laborarbeiten";"Charlotte Zgraggen";"JME";"Lagerstrasse 45";"917503"
"22.11.2023";"22.11.2023";"Mi";"14:00";"14:45";"ZL O4.03";"TP TPA 2208 E 03";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 45";"917565"
"22.11.2023";"22.11.2023";"Mi";"15:00";"15:45";"ZL O4.03";"TP TPA 2208 E 03";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 45";"917567"
"22.11.2023";"22.11.2023";"Mi";"15:50";"16:35";"ZL O4.03";"TP TPA 2208 E 03";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 45";"917621"
"22.11.2023";"22.11.2023";"Mi";"16:40";"17:25";"ZL O4.03";"TP TPA 2208 E 03";"Allgemeinbildung";"Julian Meyer";"JME";"Lagerstrasse 45";"917623"
"22.11.2023";"22.11.2023";"Mi";"12:20";"13:05";"ZL O4.08";"TP TPA 2208 E 03";"Betreuen von Kunden";"Dorina Truniger";"JME";"Lagerstrasse 45";"942893"
